example_id,path,original_word,speaker_id,split,label,label_index,source_type,offset_samples,frames,sample_rate,is_synthetic
scv1-010307,down/9735764a_nohash_0.wav,down,9735764a,training,down,5,recording,0,16000,16000,False
scv1-010308,down/977a3be4_nohash_0.wav,down,977a3be4,training,down,5,recording,0,10403,16000,False
scv1-010309,down/977a3be4_nohash_1.wav,down,977a3be4,training,down,5,recording,0,8917,16000,False
scv1-010310,down/9785931e_nohash_0.wav,down,9785931e,training,down,5,recording,0,16000,16000,False
scv1-010311,down/9799379a_nohash_0.wav,down,9799379a,training,down,5,recording,0,13654,16000,False
scv1-010312,down/97addd88_nohash_0.wav,down,97addd88,training,down,5,recording,0,16000,16000,False
scv1-010313,down/97f493b9_nohash_0.wav,down,97f493b9,training,down,5,recording,0,16000,16000,False
scv1-010314,down/97f493b9_nohash_1.wav,down,97f493b9,training,down,5,recording,0,14336,16000,False
scv1-010315,down/97f493b9_nohash_2.wav,down,97f493b9,training,down,5,recording,0,10923,16000,False
scv1-010316,down/98447c43_nohash_0.wav,down,98447c43,training,down,5,recording,0,16000,16000,False
scv1-010317,down/98582fee_nohash_0.wav,down,98582fee,training,down,5,recording,0,16000,16000,False
scv1-010318,down/9886d8bf_nohash_0.wav,down,9886d8bf,training,down,5,recording,0,16000,16000,False
scv1-010319,down/9886d8bf_nohash_1.wav,down,9886d8bf,training,down,5,recording,0,16000,16000,False
scv1-010320,down/9886d8bf_nohash_2.wav,down,9886d8bf,training,down,5,recording,0,16000,16000,False
scv1-010321,down/9886d8bf_nohash_3.wav,down,9886d8bf,training,down,5,recording,0,16000,16000,False
scv1-010322,down/9886d8bf_nohash_4.wav,down,9886d8bf,training,down,5,recording,0,16000,16000,False
scv1-010323,down/997867e7_nohash_0.wav,down,997867e7,training,down,5,recording,0,16000,16000,False
scv1-010324,down/997867e7_nohash_1.wav,down,997867e7,training,down,5,recording,0,16000,16000,False
scv1-010325,down/99e6cab8_nohash_0.wav,down,99e6cab8,training,down,5,recording,0,16000,16000,False
scv1-010326,down/9a3f97f8_nohash_0.wav,down,9a3f97f8,training,down,5,recording,0,14336,16000,False
scv1-010327,down/9a3f97f8_nohash_1.wav,down,9a3f97f8,training,down,5,recording,0,10923,16000,False
scv1-010328,down/9a43b64b_nohash_0.wav,down,9a43b64b,training,down,5,recording,0,14336,16000,False
scv1-010329,down/9a4d12fd_nohash_0.wav,down,9a4d12fd,training,down,5,recording,0,16000,16000,False
scv1-010330,down/9a8d8d34_nohash_0.wav,down,9a8d8d34,training,down,5,recording,0,16000,16000,False
scv1-010331,down/9aa21fa9_nohash_0.wav,down,9aa21fa9,training,down,5,recording,0,16000,16000,False
scv1-010332,down/9aa21fa9_nohash_1.wav,down,9aa21fa9,training,down,5,recording,0,16000,16000,False
scv1-010333,down/9aa21fa9_nohash_2.wav,down,9aa21fa9,training,down,5,recording,0,16000,16000,False
scv1-010334,down/9aa21fa9_nohash_3.wav,down,9aa21fa9,training,down,5,recording,0,16000,16000,False
scv1-010335,down/9aa21fa9_nohash_4.wav,down,9aa21fa9,training,down,5,recording,0,16000,16000,False
scv1-010336,down/9aa5439d_nohash_0.wav,down,9aa5439d,training,down,5,recording,0,16000,16000,False
scv1-010337,down/9aa5439d_nohash_1.wav,down,9aa5439d,training,down,5,recording,0,16000,16000,False
scv1-010338,down/9ab86dd0_nohash_0.wav,down,9ab86dd0,training,down,5,recording,0,16000,16000,False
scv1-010339,down/9ab86dd0_nohash_1.wav,down,9ab86dd0,training,down,5,recording,0,16000,16000,False
scv1-010340,down/9ab86dd0_nohash_2.wav,down,9ab86dd0,training,down,5,recording,0,16000,16000,False
scv1-010341,down/9b5815cd_nohash_0.wav,down,9b5815cd,training,down,5,recording,0,16000,16000,False
scv1-010342,down/9b5815cd_nohash_1.wav,down,9b5815cd,training,down,5,recording,0,16000,16000,False
scv1-010343,down/9b5815cd_nohash_2.wav,down,9b5815cd,training,down,5,recording,0,15702,16000,False
scv1-010344,down/9b5815cd_nohash_3.wav,down,9b5815cd,training,down,5,recording,0,13654,16000,False
scv1-010345,down/9b5815cd_nohash_4.wav,down,9b5815cd,training,down,5,recording,0,16000,16000,False
scv1-010346,down/9bea2ac7_nohash_0.wav,down,9bea2ac7,training,down,5,recording,0,16000,16000,False
scv1-010347,down/9c06a3f3_nohash_0.wav,down,9c06a3f3,training,down,5,recording,0,16000,16000,False
scv1-010348,down/9c59dd28_nohash_0.wav,down,9c59dd28,training,down,5,recording,0,16000,16000,False
scv1-010349,down/9ce7a419_nohash_0.wav,down,9ce7a419,training,down,5,recording,0,16000,16000,False
scv1-010350,down/9e075bf1_nohash_0.wav,down,9e075bf1,training,down,5,recording,0,11889,16000,False
scv1-010351,down/9e42ae25_nohash_0.wav,down,9e42ae25,training,down,5,recording,0,16000,16000,False
scv1-010352,down/9e6bb505_nohash_0.wav,down,9e6bb505,training,down,5,recording,0,16000,16000,False
scv1-010353,down/9e6bb505_nohash_1.wav,down,9e6bb505,training,down,5,recording,0,16000,16000,False
scv1-010354,down/9efe5140_nohash_0.wav,down,9efe5140,training,down,5,recording,0,16000,16000,False
scv1-010355,down/9efe5140_nohash_1.wav,down,9efe5140,training,down,5,recording,0,16000,16000,False
scv1-010356,down/9efe5140_nohash_2.wav,down,9efe5140,training,down,5,recording,0,16000,16000,False
scv1-010357,down/9f22307d_nohash_0.wav,down,9f22307d,training,down,5,recording,0,16000,16000,False
scv1-010358,down/9f63152b_nohash_0.wav,down,9f63152b,training,down,5,recording,0,16000,16000,False
scv1-010359,down/9f6fbdb4_nohash_0.wav,down,9f6fbdb4,training,down,5,recording,0,16000,16000,False
scv1-010360,down/9f7079fe_nohash_0.wav,down,9f7079fe,training,down,5,recording,0,16000,16000,False
scv1-010361,down/9f7079fe_nohash_1.wav,down,9f7079fe,training,down,5,recording,0,16000,16000,False
scv1-010362,down/9ff1b8b6_nohash_0.wav,down,9ff1b8b6,training,down,5,recording,0,16000,16000,False
scv1-010363,down/9ff2d2f4_nohash_0.wav,down,9ff2d2f4,training,down,5,recording,0,16000,16000,False
scv1-010364,down/9ff2d2f4_nohash_1.wav,down,9ff2d2f4,training,down,5,recording,0,16000,16000,False
scv1-010365,down/9ff2d2f4_nohash_2.wav,down,9ff2d2f4,training,down,5,recording,0,16000,16000,False
scv1-010366,down/9ff2d2f4_nohash_3.wav,down,9ff2d2f4,training,down,5,recording,0,16000,16000,False
scv1-010367,down/9ff2d2f4_nohash_4.wav,down,9ff2d2f4,training,down,5,recording,0,16000,16000,False
scv1-010368,down/a0a8d759_nohash_0.wav,down,a0a8d759,training,down,5,recording,0,16000,16000,False
scv1-010369,down/a0a8d759_nohash_1.wav,down,a0a8d759,training,down,5,recording,0,16000,16000,False
scv1-010370,down/a0f93943_nohash_0.wav,down,a0f93943,training,down,5,recording,0,16000,16000,False
scv1-010371,down/a108341b_nohash_0.wav,down,a108341b,training,down,5,recording,0,16000,16000,False
scv1-010372,down/a108341b_nohash_1.wav,down,a108341b,training,down,5,recording,0,16000,16000,False
scv1-010373,down/a16b3102_nohash_0.wav,down,a16b3102,training,down,5,recording,0,16000,16000,False
scv1-010374,down/a19452d5_nohash_0.wav,down,a19452d5,training,down,5,recording,0,16000,16000,False
scv1-010375,down/a19452d5_nohash_1.wav,down,a19452d5,training,down,5,recording,0,16000,16000,False
scv1-010376,down/a19452d5_nohash_2.wav,down,a19452d5,training,down,5,recording,0,16000,16000,False
scv1-010377,down/a1cff772_nohash_0.wav,down,a1cff772,training,down,5,recording,0,16000,16000,False
scv1-010378,down/a1cff772_nohash_1.wav,down,a1cff772,training,down,5,recording,0,16000,16000,False
scv1-010379,down/a1cff772_nohash_2.wav,down,a1cff772,training,down,5,recording,0,16000,16000,False
scv1-010380,down/a1cff772_nohash_3.wav,down,a1cff772,training,down,5,recording,0,16000,16000,False
scv1-010381,down/a1cff772_nohash_4.wav,down,a1cff772,training,down,5,recording,0,16000,16000,False
scv1-010382,down/a243fcc2_nohash_0.wav,down,a243fcc2,training,down,5,recording,0,16000,16000,False
scv1-010383,down/a243fcc2_nohash_1.wav,down,a243fcc2,training,down,5,recording,0,16000,16000,False
scv1-010384,down/a24582a0_nohash_0.wav,down,a24582a0,training,down,5,recording,0,16000,16000,False
scv1-010385,down/a24cf51c_nohash_0.wav,down,a24cf51c,training,down,5,recording,0,16000,16000,False
scv1-010386,down/a24cf51c_nohash_1.wav,down,a24cf51c,training,down,5,recording,0,16000,16000,False
scv1-010387,down/a2b16113_nohash_0.wav,down,a2b16113,training,down,5,recording,0,16000,16000,False
scv1-010388,down/a2b16113_nohash_1.wav,down,a2b16113,training,down,5,recording,0,15604,16000,False
scv1-010389,down/a2fefcb4_nohash_0.wav,down,a2fefcb4,training,down,5,recording,0,16000,16000,False
scv1-010390,down/a2fefcb4_nohash_1.wav,down,a2fefcb4,training,down,5,recording,0,16000,16000,False
scv1-010391,down/a3255f5c_nohash_0.wav,down,a3255f5c,training,down,5,recording,0,16000,16000,False
scv1-010392,down/a3255f5c_nohash_1.wav,down,a3255f5c,training,down,5,recording,0,16000,16000,False
scv1-010393,down/a3502f15_nohash_0.wav,down,a3502f15,training,down,5,recording,0,16000,16000,False
scv1-010394,down/a3fc7884_nohash_0.wav,down,a3fc7884,training,down,5,recording,0,16000,16000,False
scv1-010395,down/a3fc7884_nohash_1.wav,down,a3fc7884,training,down,5,recording,0,16000,16000,False
scv1-010396,down/a40c62f1_nohash_0.wav,down,a40c62f1,training,down,5,recording,0,13375,16000,False
scv1-010397,down/a40c62f1_nohash_1.wav,down,a40c62f1,training,down,5,recording,0,11889,16000,False
scv1-010398,down/a40c62f1_nohash_2.wav,down,a40c62f1,training,down,5,recording,0,11146,16000,False
scv1-010399,down/a40c62f1_nohash_3.wav,down,a40c62f1,training,down,5,recording,0,10403,16000,False
scv1-010400,down/a42a88ff_nohash_0.wav,down,a42a88ff,training,down,5,recording,0,16000,16000,False
scv1-010401,down/a4b21cbc_nohash_0.wav,down,a4b21cbc,training,down,5,recording,0,16000,16000,False
scv1-010402,down/a4b21cbc_nohash_1.wav,down,a4b21cbc,training,down,5,recording,0,16000,16000,False
scv1-010403,down/a4baac4e_nohash_0.wav,down,a4baac4e,training,down,5,recording,0,16000,16000,False
scv1-010404,down/a4baac4e_nohash_1.wav,down,a4baac4e,training,down,5,recording,0,14336,16000,False
scv1-010405,down/a4baac4e_nohash_2.wav,down,a4baac4e,training,down,5,recording,0,15702,16000,False
scv1-010406,down/a4ca3afe_nohash_0.wav,down,a4ca3afe,training,down,5,recording,0,16000,16000,False
scv1-010407,down/a50a98d2_nohash_0.wav,down,a50a98d2,training,down,5,recording,0,16000,16000,False
scv1-010408,down/a50a98d2_nohash_1.wav,down,a50a98d2,training,down,5,recording,0,16000,16000,False
scv1-010409,down/a518d1cf_nohash_0.wav,down,a518d1cf,training,down,5,recording,0,16000,16000,False
scv1-010410,down/a518d1cf_nohash_1.wav,down,a518d1cf,training,down,5,recording,0,16000,16000,False
scv1-010411,down/a527cb3c_nohash_0.wav,down,a527cb3c,training,down,5,recording,0,16000,16000,False
scv1-010412,down/a583c5b0_nohash_0.wav,down,a583c5b0,training,down,5,recording,0,16000,16000,False
scv1-010413,down/a5b24175_nohash_0.wav,down,a5b24175,training,down,5,recording,0,16000,16000,False
scv1-010414,down/a6285644_nohash_0.wav,down,a6285644,training,down,5,recording,0,16000,16000,False
scv1-010415,down/a6285644_nohash_1.wav,down,a6285644,training,down,5,recording,0,16000,16000,False
scv1-010416,down/a709ddd3_nohash_0.wav,down,a709ddd3,training,down,5,recording,0,16000,16000,False
scv1-010417,down/a709ddd3_nohash_1.wav,down,a709ddd3,training,down,5,recording,0,16000,16000,False
scv1-010418,down/a74f3917_nohash_0.wav,down,a74f3917,training,down,5,recording,0,16000,16000,False
scv1-010419,down/a74f3917_nohash_1.wav,down,a74f3917,training,down,5,recording,0,16000,16000,False
scv1-010420,down/a7545b9f_nohash_0.wav,down,a7545b9f,training,down,5,recording,0,16000,16000,False
scv1-010421,down/a759efbc_nohash_0.wav,down,a759efbc,training,down,5,recording,0,16000,16000,False
scv1-010422,down/a84dee7b_nohash_0.wav,down,a84dee7b,training,down,5,recording,0,16000,16000,False
scv1-010423,down/a84dee7b_nohash_1.wav,down,a84dee7b,training,down,5,recording,0,16000,16000,False
scv1-010424,down/a879a2c3_nohash_0.wav,down,a879a2c3,training,down,5,recording,0,16000,16000,False
scv1-010425,down/a879a2c3_nohash_1.wav,down,a879a2c3,training,down,5,recording,0,16000,16000,False
scv1-010426,down/a8cb6dda_nohash_0.wav,down,a8cb6dda,training,down,5,recording,0,16000,16000,False
scv1-010427,down/a8cb6dda_nohash_1.wav,down,a8cb6dda,training,down,5,recording,0,16000,16000,False
scv1-010428,down/a8ee11c7_nohash_0.wav,down,a8ee11c7,training,down,5,recording,0,16000,16000,False
scv1-010429,down/a8f45bdc_nohash_0.wav,down,a8f45bdc,training,down,5,recording,0,16000,16000,False
scv1-010430,down/a8f45bdc_nohash_1.wav,down,a8f45bdc,training,down,5,recording,0,16000,16000,False
scv1-010431,down/a902ce9b_nohash_0.wav,down,a902ce9b,training,down,5,recording,0,16000,16000,False
scv1-010432,down/a902ce9b_nohash_1.wav,down,a902ce9b,training,down,5,recording,0,16000,16000,False
scv1-010433,down/a902ce9b_nohash_2.wav,down,a902ce9b,training,down,5,recording,0,16000,16000,False
scv1-010434,down/a97017df_nohash_0.wav,down,a97017df,training,down,5,recording,0,16000,16000,False
scv1-010435,down/a996cf66_nohash_0.wav,down,a996cf66,training,down,5,recording,0,16000,16000,False
scv1-010436,down/a996cf66_nohash_1.wav,down,a996cf66,training,down,5,recording,0,14861,16000,False
scv1-010437,down/a9abc695_nohash_0.wav,down,a9abc695,training,down,5,recording,0,16000,16000,False
scv1-010438,down/aa109cfb_nohash_0.wav,down,aa109cfb,training,down,5,recording,0,16000,16000,False
scv1-010439,down/aa62fdad_nohash_0.wav,down,aa62fdad,training,down,5,recording,0,15604,16000,False
scv1-010440,down/ab353673_nohash_0.wav,down,ab353673,training,down,5,recording,0,16000,16000,False
scv1-010441,down/ab3f0c1b_nohash_0.wav,down,ab3f0c1b,training,down,5,recording,0,16000,16000,False
scv1-010442,down/ab5ae445_nohash_0.wav,down,ab5ae445,training,down,5,recording,0,16000,16000,False
scv1-010443,down/ab5ae445_nohash_1.wav,down,ab5ae445,training,down,5,recording,0,16000,16000,False
scv1-010444,down/ab5ae445_nohash_2.wav,down,ab5ae445,training,down,5,recording,0,16000,16000,False
scv1-010445,down/ab5b211a_nohash_0.wav,down,ab5b211a,training,down,5,recording,0,16000,16000,False
scv1-010446,down/ab5d7179_nohash_0.wav,down,ab5d7179,training,down,5,recording,0,15019,16000,False
scv1-010447,down/ab71c9a7_nohash_0.wav,down,ab71c9a7,training,down,5,recording,0,16000,16000,False
scv1-010448,down/ab71c9a7_nohash_1.wav,down,ab71c9a7,training,down,5,recording,0,16000,16000,False
scv1-010449,down/ab76ac76_nohash_0.wav,down,ab76ac76,training,down,5,recording,0,16000,16000,False
scv1-010450,down/ab81c9c8_nohash_0.wav,down,ab81c9c8,training,down,5,recording,0,11146,16000,False
scv1-010451,down/ac652c60_nohash_0.wav,down,ac652c60,training,down,5,recording,0,16000,16000,False
scv1-010452,down/ac7840d8_nohash_0.wav,down,ac7840d8,training,down,5,recording,0,16000,16000,False
scv1-010453,down/acde7e73_nohash_0.wav,down,acde7e73,training,down,5,recording,0,16000,16000,False
scv1-010454,down/ad340ed7_nohash_0.wav,down,ad340ed7,training,down,5,recording,0,16000,16000,False
scv1-010455,down/ad5aeec2_nohash_0.wav,down,ad5aeec2,training,down,5,recording,0,16000,16000,False
scv1-010456,down/ad89eb1e_nohash_0.wav,down,ad89eb1e,training,down,5,recording,0,16000,16000,False
scv1-010457,down/ad89eb1e_nohash_1.wav,down,ad89eb1e,training,down,5,recording,0,16000,16000,False
scv1-010458,down/ad89eb1e_nohash_2.wav,down,ad89eb1e,training,down,5,recording,0,16000,16000,False
scv1-010459,down/adb45ef2_nohash_0.wav,down,adb45ef2,training,down,5,recording,0,16000,16000,False
scv1-010460,down/adec6a94_nohash_0.wav,down,adec6a94,training,down,5,recording,0,16000,16000,False
scv1-010461,down/aeb99b1c_nohash_0.wav,down,aeb99b1c,training,down,5,recording,0,16000,16000,False
scv1-010462,down/aeb99b1c_nohash_1.wav,down,aeb99b1c,training,down,5,recording,0,16000,16000,False
scv1-010463,down/aeb99b1c_nohash_2.wav,down,aeb99b1c,training,down,5,recording,0,16000,16000,False
scv1-010464,down/af30314d_nohash_0.wav,down,af30314d,training,down,5,recording,0,12971,16000,False
scv1-010465,down/afabfa0e_nohash_0.wav,down,afabfa0e,training,down,5,recording,0,15702,16000,False
scv1-010466,down/afabfa0e_nohash_1.wav,down,afabfa0e,training,down,5,recording,0,16000,16000,False
scv1-010467,down/afb9e62e_nohash_0.wav,down,afb9e62e,training,down,5,recording,0,16000,16000,False
scv1-010468,down/afbec28d_nohash_0.wav,down,afbec28d,training,down,5,recording,0,16000,16000,False
scv1-010469,down/afe0b87d_nohash_0.wav,down,afe0b87d,training,down,5,recording,0,16000,16000,False
scv1-010470,down/aff582a1_nohash_0.wav,down,aff582a1,training,down,5,recording,0,16000,16000,False
scv1-010471,down/aff582a1_nohash_1.wav,down,aff582a1,training,down,5,recording,0,16000,16000,False
scv1-010472,down/aff582a1_nohash_2.wav,down,aff582a1,training,down,5,recording,0,16000,16000,False
scv1-010473,down/aff582a1_nohash_3.wav,down,aff582a1,training,down,5,recording,0,16000,16000,False
scv1-010474,down/aff582a1_nohash_4.wav,down,aff582a1,training,down,5,recording,0,16000,16000,False
scv1-010475,down/b00c4c53_nohash_0.wav,down,b00c4c53,training,down,5,recording,0,16000,16000,False
scv1-010476,down/b06c19b0_nohash_0.wav,down,b06c19b0,training,down,5,recording,0,11146,16000,False
scv1-010477,down/b0bad4a9_nohash_0.wav,down,b0bad4a9,training,down,5,recording,0,16000,16000,False
scv1-010478,down/b12bef84_nohash_0.wav,down,b12bef84,training,down,5,recording,0,16000,16000,False
scv1-010479,down/b12bef84_nohash_1.wav,down,b12bef84,training,down,5,recording,0,16000,16000,False
scv1-010480,down/b19f7f5f_nohash_0.wav,down,b19f7f5f,training,down,5,recording,0,16000,16000,False
scv1-010481,down/b19f7f5f_nohash_1.wav,down,b19f7f5f,training,down,5,recording,0,16000,16000,False
scv1-010482,down/b1df80c0_nohash_0.wav,down,b1df80c0,training,down,5,recording,0,16000,16000,False
scv1-010483,down/b25b6065_nohash_0.wav,down,b25b6065,training,down,5,recording,0,16000,16000,False
scv1-010484,down/b26343e9_nohash_0.wav,down,b26343e9,training,down,5,recording,0,16000,16000,False
scv1-010485,down/b2fbe484_nohash_0.wav,down,b2fbe484,training,down,5,recording,0,16000,16000,False
scv1-010486,down/b36c27c2_nohash_0.wav,down,b36c27c2,training,down,5,recording,0,16000,16000,False
scv1-010487,down/b3bb4dd6_nohash_0.wav,down,b3bb4dd6,training,down,5,recording,0,16000,16000,False
scv1-010488,down/b3bb4dd6_nohash_1.wav,down,b3bb4dd6,training,down,5,recording,0,16000,16000,False
scv1-010489,down/b3bb4dd6_nohash_2.wav,down,b3bb4dd6,training,down,5,recording,0,16000,16000,False
scv1-010490,down/b3bdded5_nohash_0.wav,down,b3bdded5,training,down,5,recording,0,16000,16000,False
scv1-010491,down/b43de700_nohash_0.wav,down,b43de700,training,down,5,recording,0,16000,16000,False
